Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,Collection_date,Library Name,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,lat_lon,BioSampleModel,Isolation_source,Host,Depth,nominal_length (run),run_id (run),env_broad_scale,env_local_scale,env_medium,env_biome,env_feature,env_material,samp_size,samp_mat_process,elev,samp_collect_device,Source_material_ID,BRC_attached_to_frame_number,metals_treatment,organic_enrichment_pulse,press_organic_enrichment_treatment,Replicate_number,sediment_origin,Sequencing_method,Temp,Investigation_type,max_filter_size,min_filter_size,sequencing_machine,site_name,target_molecules,Chlorophyll,landuse,rel_to_oxygen,diss_inorg_carb,Molecule,Isolate,samp_volume,Salinity,BIOME,std_norm_factor,Lake_Name,Block,SUMMER,WINTER,env_package,feature,material,diss_oxygen,Strain,bacteria_carb_prod,beam_atten,beam_trans,collection_time,corr_irradiance,density,fluorescence,par,pressure,sampling_cruise,sigma-theta,surf_irradiance,turbidity,Gene_target,sampling_spot,bacterial_count,conduc,diss_oxy,oxy_sat,primer_target,project_name,environment_biome,environment_feature,environment_material,Library,Replicate,SAMPLE_TYPE,Target_gene,target_subfragment,sediment_depth,target,Time,Treatment,Sample_Name,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Sample_ID,alkalinity,Biological.Replicate,Calcium,Chloride,primers_target,Sodium,tot_phosp,AssemblyName,environment_(biome),environment_(feature),environment_(material),geographic_location_(country_and/or_sea),geographic_location_(depth),geographic_location_(latitude),geographic_location_(longitude),down_par,SAMPLE,tot_depth_water_col,Description,filter_size_um,PH,primers,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,Alias,ENA_CHECKLIST,Cultivar,Ecotype
SRR6804726,AMPLICON,PRJNA436859,SAMN08634341,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763397,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,A10,SRP133902,602,20708198,12755439,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",2017-02-01,W10,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804727,AMPLICON,PRJNA436859,SAMN08634332,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763396,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,A1,SRP133902,602,16160690,9888884,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2017-02-01,W1,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804728,AMPLICON,PRJNA436859,SAMN08634333,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763395,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,A2,SRP133902,602,23448502,14174502,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2017-02-01,W2,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804729,AMPLICON,PRJNA436859,SAMN08634334,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763394,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,A3,SRP133902,602,24157056,14819235,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2017-02-01,W3,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804730,AMPLICON,PRJNA436859,SAMN08634335,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763393,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,A4,SRP133902,602,28927906,17504929,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2017-02-01,W4,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804731,AMPLICON,PRJNA436859,SAMN08634336,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763392,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,A5,SRP133902,602,28487242,17203857,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2017-02-01,W5,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804732,AMPLICON,PRJNA436859,SAMN08634337,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763391,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,A6,SRP133902,602,29316196,17860014,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2017-02-01,W6,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804733,AMPLICON,PRJNA436859,SAMN08634338,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763390,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,A7,SRP133902,602,29407700,17837684,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2017-02-01,W7,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804734,AMPLICON,PRJNA436859,SAMN08634339,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763389,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,A8,SRP133902,602,27926780,17133244,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",2017-02-01,W8,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804804,AMPLICON,PRJNA436859,SAMN08634384,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763516,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B13,SRP133902,602,29147636,17860615,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2017-02-01,T13,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804805,AMPLICON,PRJNA436859,SAMN08634385,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763515,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B14,SRP133902,602,29327032,17975700,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2017-02-01,T14,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804806,AMPLICON,PRJNA436859,SAMN08634382,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763514,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B11,SRP133902,602,28446908,17324171,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",2017-02-01,T11,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804807,AMPLICON,PRJNA436859,SAMN08634383,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763513,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B12,SRP133902,602,29714118,18039999,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2017-02-01,T12,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804808,AMPLICON,PRJNA436859,SAMN08634388,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763512,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B17,SRP133902,602,28704564,17558079,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",2017-02-01,T17,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804809,AMPLICON,PRJNA436859,SAMN08634389,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763511,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B18,SRP133902,602,26900972,16320405,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2017-02-01,T18,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804810,AMPLICON,PRJNA436859,SAMN08634386,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763510,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B15,SRP133902,602,29898932,18301433,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",2017-02-01,T15,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804811,AMPLICON,PRJNA436859,SAMN08634387,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763509,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B16,SRP133902,602,30464812,18568414,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2017-02-01,T16,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804812,AMPLICON,PRJNA436859,SAMN08634390,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763508,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B19,SRP133902,602,28167580,17154188,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2017-02-01,T19,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804813,AMPLICON,PRJNA436859,SAMN08634391,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763507,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B20,SRP133902,602,23623684,14517518,"fastq,sra","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2017-02-01,T20,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804814,AMPLICON,PRJNA436859,SAMN08634374,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763506,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B3,SRP133902,602,27744976,16900694,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2017-02-01,T03,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804815,AMPLICON,PRJNA436859,SAMN08634375,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763505,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B4,SRP133902,602,27314546,16691402,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2017-02-01,T04,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804816,AMPLICON,PRJNA436859,SAMN08634372,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763504,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B1,SRP133902,602,26345928,16082158,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2017-02-01,T01,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804817,AMPLICON,PRJNA436859,SAMN08634373,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763503,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B2,SRP133902,602,28925498,17537645,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2017-02-01,T02,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804818,AMPLICON,PRJNA436859,SAMN08634378,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763502,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B7,SRP133902,602,28958608,17653215,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2017-02-01,T07,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804819,AMPLICON,PRJNA436859,SAMN08634379,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763501,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B8,SRP133902,602,29634052,18123730,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",2017-02-01,T08,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804820,AMPLICON,PRJNA436859,SAMN08634376,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763500,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B5,SRP133902,602,30470832,18565474,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",2017-02-01,T05,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804821,AMPLICON,PRJNA436859,SAMN08634377,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763499,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B6,SRP133902,602,25058852,15351799,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2017-02-01,T06,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804822,AMPLICON,PRJNA436859,SAMN08634380,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763498,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B9,SRP133902,602,28340354,17483760,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2017-02-01,T09,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804823,AMPLICON,PRJNA436859,SAMN08634381,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763497,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B10,SRP133902,602,23897594,14527533,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",2017-02-01,T10,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804824,AMPLICON,PRJNA436859,SAMN08634395,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763496,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B24,SRP133902,602,27939422,17021753,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2017-02-01,T24,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804825,AMPLICON,PRJNA436859,SAMN08634394,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763495,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B23,SRP133902,602,29794184,18190925,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2017-02-01,T23,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804826,AMPLICON,PRJNA436859,SAMN08634393,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763494,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B22,SRP133902,602,27365114,16654498,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",2017-02-01,T22,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804827,AMPLICON,PRJNA436859,SAMN08634392,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763493,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B21,SRP133902,602,25842656,15794683,"fastq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2017-02-01,T21,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804828,AMPLICON,PRJNA436859,SAMN08634398,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763492,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B27,SRP133902,602,29286698,17925884,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2017-02-01,T27,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6804829,AMPLICON,PRJNA436859,SAMN08634397,CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES,public,SRX3763491,Illumina MiSeq,PAIRED,PCR,METATRANSCRIPTOMIC,sediment metagenome,ILLUMINA,2018-03-15T00:00:00Z,B26,SRP133902,602,26531946,16143356,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2017-02-01,T26,China,Asia,China:Shanghai,not collected,Metagenome or environmental,not collected,Bacteria26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
